Workflow,Deadline,Cost
CyberShake_30.xml,1.1,0.20778643209876543
CyberShake_30.xml,1.2,0.20778643209876543
CyberShake_30.xml,1.3,0.20778643209876543
CyberShake_30.xml,1.4,0.20778643209876543
CyberShake_30.xml,1.5,0.20778643209876543
CyberShake_30.xml,1.6,0.20778643209876543
CyberShake_30.xml,1.7,0.20778643209876543
CyberShake_30.xml,1.8,0.20778643209876543
CyberShake_30.xml,1.9,0.20778643209876543
CyberShake_30.xml,2.0,0.20778643209876543
Inspiral_30.xml,1.1,1.8987742716049385
Inspiral_30.xml,1.2,1.8987742716049385
Inspiral_30.xml,1.3,1.8987742716049385
Inspiral_30.xml,1.4,1.8987742716049385
Inspiral_30.xml,1.5,1.8987742716049385
Inspiral_30.xml,1.6,1.8987742716049385
Inspiral_30.xml,1.7,1.8987742716049385
Inspiral_30.xml,1.8,1.8987742716049385
Inspiral_30.xml,1.9,1.8987742716049385
Inspiral_30.xml,2.0,1.8987742716049385
